Job title,Company,Scrapped,URL
Survey Data Analyst,Survey Junkie,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprUEY4UXVZQWVCdWNzSlcwSEJEMGhzaUNHUGF6UFJvcnpGa1VSc1hmOEhoc2dVR3hMM3NRZDdUT0xiVVplb3Z4aE8tWmR0dEk0dkFsYnB1U0xldXc4Zkh3ZU50ODVxTUh6MVJlWVFYek5HdkJWdzNSalgzMFJsTUJDa2ZpUUItRXJ4QXVYRVlzQ2IxeE9OcE9pN3NTNXJCM21Eb0FOTTl0d0JCYW5LNjNBZXFDTHUwY0J3WUtpNXR4b1pzSkY5UFhQVHJsYTlXcWxXdmVNRk9uTFMxNzUtdkxpeUVXUXJ3aEdUR0hLR20xWGpyOHVNMWtwc0NpQzZvYzZMTEFMSnNWcHlVNWFPMThzOFdFRllKVW03YlkwTFZ3S1J0YVp3TDg2VjZleDVYd3UtTDFNaENBeGh1dV9RQUlqdnJCTTFFVWlyNHQwakZZeWJKN3BraWcwUURQYXdxN1pjbWk3Mm41MzFzdEZhb3JuOWlESTFBdnU1a0xFdDNFbmh1ZHVvMHhHeElab1Q2anVtc3pnQk9JbFZQbm52bGVWckppZxIXa0F2N1pxelVHY2pJa1BJUGpwdkZzQXcaIkFGWHJFY3FsRlN3QjRSU1I3ZVQxU2M4dlNqUGZiNDZFeWc&fcv=3&vet=12ahUKEwis3NGpwuuIAxVIJEQIHY5NEcYQw40IegQIChAB..i&ei=kAv7ZqzUGcjIkPIPjpvFsAw&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DqEPinKngppZ_mejXAAAAAA%3D%3D&vssid=jobs-detail-viewer
Associate Data Analyst,TXU Energy,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DzLi9cSOnKhJELE18AAAAAA%3D%3D&vssid=jobs-detail-viewer
Data Analyst- SAS Viya,Dutech Systems,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3D2uDAariTsTJy7m5RAAAAAA%3D%3D&vssid=jobs-detail-viewer
Survey Data Analyst,Survey Junkie,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DV0RSa5g5ng4X1cxFAAAAAA%3D%3D&vssid=jobs-detail-viewer
Leadership program,PMG Worldwide LLC,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DQERKLI13U_SME7WAAAAAAA%3D%3D&vssid=jobs-detail-viewer
Data & Analytics Senior Platform Analyst,TalentYeti,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DJn0VtZVCrC6Myj9AAAAAAA%3D%3D&vssid=jobs-detail-viewer
Media Buyer & Data Analyst,CultureSpan Marketing,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DWbBv78gxjmDpMDJLAAAAAA%3D%3D&vssid=jobs-detail-viewer
Sr. Data Analyst,Resource Informatics Group,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DwZfiRKzpcHjWFBhFAAAAAA%3D%3D&vssid=jobs-detail-viewer
Master Data Analyst,Keurig Dr Pepper Inc.,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DDye2gOevzB9pYvg1AAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior IT Data Analyst,U.S. Silica Company,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3Dsv-wFroPsMt4Kxq8AAAAAA%3D%3D&vssid=jobs-detail-viewer
Business Analyst,The Bexar Company,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTW9DMTNaalJ5VlI0VU1Nckx2RTY5cTNMV3BkS0RCYzRxWVVDZ1B0eXotNF9Cem5rSjJVYTFtMmdScWFUUGRJQ3Q0WFpqazF0eHFsRWt4d0c1bVJYVWtjdDQ1eGhuT3JlaGJTejFxaXFNeXI5S1p4QTRQMlpNOXE3VmhSbENxTW8yYTVWdlNBUWN5ZVA3TG81MjZWdXFYX1NPaUdvQ2VxbHhEZkpaQXhXd3g1aGhEdWdJOWVCVFY1MlBxM1E0SFZRM241LV80ZDlhUmczeWVtcHlxaWw1RHRvYmo3TTBONFJBYUt2X1VRRlQ4VWktWG9pZG83cFdOckg4LS1uTG9wcWxXcUxPNG1LbHU0bGdkbzBveTRZako2bXVyVFl5MmhVSXlRdld4UFVuV3FGMHNNZEY0YU1VNW5Mb3FNOTQxQ2VQYk8zMG5kT25Tc1FfMUVaU2toRUVsSnJrQ2U4Ui1udmxvU2NxdmlmcXp1Y1BQNG04RDlfcXZtX1p2SURWelRidXlQOTVsMU1wclVrekFwWEVTMExXcmFZTDNwZxIXa0F2N1pxUGVNcXJPa1BJUHVZcWx5UTgaIkFGWHJFY29VNzlESF85TFJ0d3F2ZWRaMHN0MmN4OFdmbkE&fcv=3&vet=12ahUKEwij5uqpwuuIAxUqJ0QIHTlFKfkQw40IegQICxAB..i&ei=kAv7ZqPeMqrOkPIPuYqlyQ8&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DWTK8jEGKGhcwTwjZAAAAAA%3D%3D&vssid=jobs-detail-viewer
Business Systems Analyst (IT Asset Data Analyst),Mastech Digital,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprUDUycGNVTklodG9SZktxdzBQWTdUSU5LakRodmdmN0Fkb0RhdlNHTlZaUk9WQUZNY0RtdjVRLVNrX0Rjb1lqOUp4dHlBUEprdGJXS3J1aUdDcVRmMjZtNGJMM1NNVE41bWJ4UzhYdURHNUs1Q3lHeFVCcnhkaFVUd3VrdXJsa3h1N3lZd2pSanU0Qzg0c0dRaUI4WHl1aW9tbTF6VG5GUGFEUE42VDNueUxpbENQQlBZLWxKX3V6TlNCb0ZhcC1OU1FwU1FoTWg5YWJDc3pjeUlpTnRxVHZHVU1VQXh2MzJWMGMzRE9pTlRWLW9uUmZxT1hwQV9VaGJqYndKS2lhTUotY3N6R3A4Y3p0cHZobkJ2eDRGVFRnVC1ZcVBHLUprNjlWTGZqWHpELU5BS1g2X2lRaG8xdmxkN0FjS1F4MXpxaUhZRU1ZVm1ULWJINmxCYXRuRllIQjNQeURyMTFIV1RTRnJ4eFRyMUQ0UFZhWHk2TEhsTS1nWFBHS2tNamhrd3lmY254SUhNNlp4ZnliakE3aU5STmdvVUMwQRIXa1F2N1pyWEZESm5ma1BJUDJhU1QyQTAaIkFGWHJFY3F5UTVvY0JxWVlqbm1Ba0VDNU5RM3BQVi1kN2c&fcv=3&vet=12ahUKEwj10YGqwuuIAxWZL0QIHVnSBNsQw40IegQIChAB..i&ei=kQv7ZrXFDJnfkPIP2aST2A0&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3D1B4qQDkHhgAHFr34AAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Data Analyst,Starling at Nocatee Assisted Living,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprUDUycGNVTklodG9SZktxdzBQWTdUSU5LakRodmdmN0Fkb0RhdlNHTlZaUk9WQUZNY0RtdjVRLVNrX0Rjb1lqOUp4dHlBUEprdGJXS3J1aUdDcVRmMjZtNGJMM1NNVE41bWJ4UzhYdURHNUs1Q3lHeFVCcnhkaFVUd3VrdXJsa3h1N3lZd2pSanU0Qzg0c0dRaUI4WHl1aW9tbTF6VG5GUGFEUE42VDNueUxpbENQQlBZLWxKX3V6TlNCb0ZhcC1OU1FwU1FoTWg5YWJDc3pjeUlpTnRxVHZHVU1VQXh2MzJWMGMzRE9pTlRWLW9uUmZxT1hwQV9VaGJqYndKS2lhTUotY3N6R3A4Y3p0cHZobkJ2eDRGVFRnVC1ZcVBHLUprNjlWTGZqWHpELU5BS1g2X2lRaG8xdmxkN0FjS1F4MXpxaUhZRU1ZVm1ULWJINmxCYXRuRllIQjNQeURyMTFIV1RTRnJ4eFRyMUQ0UFZhWHk2TEhsTS1nWFBHS2tNamhrd3lmY254SUhNNlp4ZnliakE3aU5STmdvVUMwQRIXa1F2N1pyWEZESm5ma1BJUDJhU1QyQTAaIkFGWHJFY3F5UTVvY0JxWVlqbm1Ba0VDNU5RM3BQVi1kN2c&fcv=3&vet=12ahUKEwj10YGqwuuIAxWZL0QIHVnSBNsQw40IegQIChAB..i&ei=kQv7ZrXFDJnfkPIP2aST2A0&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DEZaT1p12ae_NAgL3AAAAAA%3D%3D&vssid=jobs-detail-viewer
Sr. Data Analyst,Addison Group,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprUDUycGNVTklodG9SZktxdzBQWTdUSU5LakRodmdmN0Fkb0RhdlNHTlZaUk9WQUZNY0RtdjVRLVNrX0Rjb1lqOUp4dHlBUEprdGJXS3J1aUdDcVRmMjZtNGJMM1NNVE41bWJ4UzhYdURHNUs1Q3lHeFVCcnhkaFVUd3VrdXJsa3h1N3lZd2pSanU0Qzg0c0dRaUI4WHl1aW9tbTF6VG5GUGFEUE42VDNueUxpbENQQlBZLWxKX3V6TlNCb0ZhcC1OU1FwU1FoTWg5YWJDc3pjeUlpTnRxVHZHVU1VQXh2MzJWMGMzRE9pTlRWLW9uUmZxT1hwQV9VaGJqYndKS2lhTUotY3N6R3A4Y3p0cHZobkJ2eDRGVFRnVC1ZcVBHLUprNjlWTGZqWHpELU5BS1g2X2lRaG8xdmxkN0FjS1F4MXpxaUhZRU1ZVm1ULWJINmxCYXRuRllIQjNQeURyMTFIV1RTRnJ4eFRyMUQ0UFZhWHk2TEhsTS1nWFBHS2tNamhrd3lmY254SUhNNlp4ZnliakE3aU5STmdvVUMwQRIXa1F2N1pyWEZESm5ma1BJUDJhU1QyQTAaIkFGWHJFY3F5UTVvY0JxWVlqbm1Ba0VDNU5RM3BQVi1kN2c&fcv=3&vet=12ahUKEwj10YGqwuuIAxWZL0QIHVnSBNsQw40IegQIChAB..i&ei=kQv7ZrXFDJnfkPIP2aST2A0&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DCEScXFqz_xYaC4TxAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior risk analyst,VirtualVocations,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprUDUycGNVTklodG9SZktxdzBQWTdUSU5LakRodmdmN0Fkb0RhdlNHTlZaUk9WQUZNY0RtdjVRLVNrX0Rjb1lqOUp4dHlBUEprdGJXS3J1aUdDcVRmMjZtNGJMM1NNVE41bWJ4UzhYdURHNUs1Q3lHeFVCcnhkaFVUd3VrdXJsa3h1N3lZd2pSanU0Qzg0c0dRaUI4WHl1aW9tbTF6VG5GUGFEUE42VDNueUxpbENQQlBZLWxKX3V6TlNCb0ZhcC1OU1FwU1FoTWg5YWJDc3pjeUlpTnRxVHZHVU1VQXh2MzJWMGMzRE9pTlRWLW9uUmZxT1hwQV9VaGJqYndKS2lhTUotY3N6R3A4Y3p0cHZobkJ2eDRGVFRnVC1ZcVBHLUprNjlWTGZqWHpELU5BS1g2X2lRaG8xdmxkN0FjS1F4MXpxaUhZRU1ZVm1ULWJINmxCYXRuRllIQjNQeURyMTFIV1RTRnJ4eFRyMUQ0UFZhWHk2TEhsTS1nWFBHS2tNamhrd3lmY254SUhNNlp4ZnliakE3aU5STmdvVUMwQRIXa1F2N1pyWEZESm5ma1BJUDJhU1QyQTAaIkFGWHJFY3F5UTVvY0JxWVlqbm1Ba0VDNU5RM3BQVi1kN2c&fcv=3&vet=12ahUKEwj10YGqwuuIAxWZL0QIHVnSBNsQw40IegQIChAB..i&ei=kQv7ZrXFDJnfkPIP2aST2A0&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DIf4wI0_4axP7PdgbAAAAAA%3D%3D&vssid=jobs-detail-viewer
Data Analyst,TekOne IT Services Pvt. Ltd.,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprUDUycGNVTklodG9SZktxdzBQWTdUSU5LakRodmdmN0Fkb0RhdlNHTlZaUk9WQUZNY0RtdjVRLVNrX0Rjb1lqOUp4dHlBUEprdGJXS3J1aUdDcVRmMjZtNGJMM1NNVE41bWJ4UzhYdURHNUs1Q3lHeFVCcnhkaFVUd3VrdXJsa3h1N3lZd2pSanU0Qzg0c0dRaUI4WHl1aW9tbTF6VG5GUGFEUE42VDNueUxpbENQQlBZLWxKX3V6TlNCb0ZhcC1OU1FwU1FoTWg5YWJDc3pjeUlpTnRxVHZHVU1VQXh2MzJWMGMzRE9pTlRWLW9uUmZxT1hwQV9VaGJqYndKS2lhTUotY3N6R3A4Y3p0cHZobkJ2eDRGVFRnVC1ZcVBHLUprNjlWTGZqWHpELU5BS1g2X2lRaG8xdmxkN0FjS1F4MXpxaUhZRU1ZVm1ULWJINmxCYXRuRllIQjNQeURyMTFIV1RTRnJ4eFRyMUQ0UFZhWHk2TEhsTS1nWFBHS2tNamhrd3lmY254SUhNNlp4ZnliakE3aU5STmdvVUMwQRIXa1F2N1pyWEZESm5ma1BJUDJhU1QyQTAaIkFGWHJFY3F5UTVvY0JxWVlqbm1Ba0VDNU5RM3BQVi1kN2c&fcv=3&vet=12ahUKEwj10YGqwuuIAxWZL0QIHVnSBNsQw40IegQIChAB..i&ei=kQv7ZrXFDJnfkPIP2aST2A0&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DyYfjTsP0eEHMnTn5AAAAAA%3D%3D&vssid=jobs-detail-viewer
